4366,17662.50,1.25,87,8.86
4371,17633.75,1.25,87,8.38
4377,17672.50,2.50,86,8.07
4382,17645.00,3.75,86,8.23
4387,17653.75,2.50,86,8.38
4393,17672.50,2.50,86,8.86
4398,17671.25,2.50,86,8.86
4403,17671.25,2.50,86,9.02
4408,17662.50,2.50,87,8.54
4414,17688.75,2.50,87,8.54
4419,17695.00,2.50,87,8.86
4424,18097.50,2.50,87,9.19
4430,17732.50,3.75,151,9.84
4435,17660.00,1.25,92,10.18
4440,17630.00,2.50,87,8.70
4446,17652.50,1.25,87,8.38
4451,17642.50,1.25,87,8.70
4456,17643.75,2.50,88,9.19
4462,17621.25,1.25,87,8.54
4467,17642.50,2.50,87,9.02
4472,17647.50,3.75,87,8.38
4478,17641.25,1.25,87,8.54
4483,17685.00,2.50,87,8.54
4488,17560.00,1.25,88,8.23
4494,17708.75,2.50,87,7.91
4499,17720.00,1.25,89,8.70
4504,17717.50,1.25,89,8.86
4510,17725.00,2.50,89,8.70
4515,17703.75,3.75,88,9.02
4520,17702.50,1.25,88,8.86
4526,17682.50,3.75,88,9.35
4531,17641.25,2.50,88,9.35
4536,17651.25,1.25,88,8.86
4542,17680.00,2.50,87,8.38
4547,17802.50,2.50,91,8.38
4552,17655.00,2.50,90,8.38
4557,17675.00,1.25,86,8.70
4563,17723.75,3.75,89,8.54
4568,17696.25,1.25,88,8.86
4573,17715.00,3.75,89,8.54
4579,17703.75,2.50,88,8.86
4584,17706.25,2.50,88,9.51
4589,17698.75,1.25,89,9.51
4595,17663.75,0.00,90,9.51
4600,17733.75,5.00,88,9.51
4605,17655.00,2.50,90,9.68
4611,17668.75,1.25,87,9.84
4616,17645.00,1.25,88,9.68
4621,17688.75,2.50,89,9.19
4627,17641.25,1.25,88,9.51
4632,17665.00,3.75,88,9.02
4637,17655.00,3.75,88,9.19
4643,17662.50,2.50,89,8.70
4648,17752.50,1.25,89,8.54
4653,17673.75,3.75,88,8.70
4659,17692.50,2.50,88,8.86
4664,17677.50,1.25,88,9.02
4669,17642.50,3.75,88,8.70
4675,17668.75,3.75,89,9.19
4680,17676.25,2.50,88,9.02
4685,17666.25,1.25,88,9.02
4691,17655.00,2.50,88,8.54
4696,17666.25,1.25,87,8.54
4701,17662.50,0.00,89,8.86
4707,17650.00,3.75,88,9.02
4712,17636.25,1.25,87,9.19
4717,17640.00,1.25,88,8.86
4723,17680.00,2.50,88,9.35
4728,17745.00,3.75,89,9.84
4733,17657.50,2.50,89,9.51
4739,17621.25,0.00,85,9.51
4744,17661.25,1.25,87,10.18
4749,17615.00,2.50,88,9.68
4755,17648.75,3.75,87,8.38
4760,17648.75,2.50,89,8.38
4765,17685.00,2.50,89,8.23
4771,17720.00,2.50,88,8.70
4776,17731.25,2.50,89,8.70
4781,17693.75,2.50,90,9.51
4787,17735.00,2.50,89,9.84
4792,17681.25,2.50,90,10.01
4797,17688.75,1.25,88,9.84
4803,17638.75,2.50,89,10.01
4808,17778.75,2.50,89,9.84
4813,17907.50,3.75,86,9.35
4819,17710.00,2.50,95,8.70
4824,17838.75,1.25,91,9.02
4829,17831.25,3.75,91,8.86
4835,18022.50,3.75,94,8.86
4840,17775.00,1.25,87,9.68
4845,17700.00,2.50,86,9.19
4851,17747.50,1.25,86,9.02
4856,17778.75,2.50,87,9.51
4861,17663.75,1.25,91,9.35
4867,17776.25,2.50,85,9.35
4872,17797.50,1.25,87,9.35
4877,17875.00,0.00,85,9.35
4883,17777.50,2.50,88,9.35
4888,17831.25,1.25,88,9.35
4893,17948.75,2.50,88,8.70
4899,17872.50,1.25,86,8.86
4904,17855.00,3.75,87,9.68
4909,17887.50,3.75,89,9.84
4915,17852.50,2.50,89,9.84
4920,17823.75,2.50,88,9.35
4925,17782.50,2.50,90,9.51
4931,17802.50,1.25,88,8.86
4936,17825.00,2.50,89,9.02
4941,17825.00,1.25,87,8.86
4947,17743.75,2.50,87,8.86
4952,17496.25,1.25,86,9.02
4957,17533.75,2.50,86,9.19
4963,17637.50,2.50,87,8.70
4968,17608.75,1.25,88,9.19
4973,17556.25,1.25,88,9.19
4979,17646.25,2.50,87,9.19
4984,17718.75,2.50,89,9.35
4989,17168.75,2.50,89,9.02
4995,17635.00,1.25,91,9.51
5000,17667.50,2.50,88,9.35
5005,17636.25,3.75,89,9.19
5011,17647.50,2.50,88,9.35
5016,17646.25,1.25,89,9.02
5022,17651.25,1.25,89,8.86
5027,17748.75,1.25,90,8.86
5032,17661.25,1.25,90,8.86
5038,17686.25,2.50,89,9.19
5043,17783.75,2.50,91,9.19
5048,17453.75,2.50,79,9.35
5054,17671.25,2.50,113,9.19
5059,17666.25,1.25,89,9.19
5064,17648.75,1.25,88,9.02
5070,17618.75,3.75,88,9.19
5075,17692.50,1.25,88,8.86
5080,17631.25,2.50,91,8.86
5086,17631.25,2.50,88,9.51
5091,17632.50,2.50,88,9.51
5096,17631.25,1.25,88,9.19
5102,17672.50,0.00,88,9.19
5107,17636.25,2.50,87,9.51
5112,17618.75,2.50,90,9.84
5118,17703.75,2.50,89,9.51
5123,17667.50,1.25,91,9.02
5128,17725.00,2.50,90,9.84
5134,18053.75,2.50,89,9.19
5139,17623.75,2.50,88,9.51
5145,17661.25,3.75,90,9.02
5150,17652.50,1.25,89,8.86
5155,17668.75,2.50,89,9.35
5161,17633.75,3.75,88,9.19
5166,17628.75,2.50,89,9.35
5171,17651.25,1.25,89,9.84
5177,17685.00,1.25,89,9.51
5182,17665.00,0.00,90,9.51
5187,17686.25,2.50,90,9.19
5193,17631.25,2.50,89,9.84
5198,17665.00,2.50,89,9.68
5203,17717.50,2.50,90,9.51
5209,17885.00,3.75,97,9.51
5214,17882.50,2.50,94,10.01
5219,17931.25,2.50,94,9.68
5225,17252.50,1.25,88,9.68
5230,17222.50,0.00,83,9.51
5235,17266.25,2.50,84,9.68
5241,17516.25,1.25,85,9.84
5246,18291.25,2.50,86,10.35
5252,18496.25,2.50,138,10.69
5257,18578.75,2.50,165,11.03
5262,18597.50,2.50,170,11.03
5268,18772.50,2.50,173,10.86
5273,18672.50,2.50,180,10.86
5278,18656.25,3.75,186,10.69
5284,18427.50,1.25,175,10.18
5289,18628.75,1.25,167,10.35
5294,18632.50,2.50,181,10.69
5300,18630.00,2.50,177,11.38
5305,17707.50,3.75,114,10.69
5310,18150.00,2.50,88,10.01
5316,18022.50,1.25,96,9.68
5321,18050.00,2.50,122,9.35
5326,18073.75,1.25,126,10.18
5332,18007.50,1.25,128,11.03
5337,18025.00,1.25,128,11.21
5343,17996.25,1.25,123,10.69
5348,18378.75,2.50,132,10.86
5353,18445.00,3.75,131,10.01
5359,17360.00,1.25,129,9.68
5364,17957.50,0.00,130,9.84
5369,17737.50,1.25,94,9.68
5375,18503.75,1.25,98,10.52
5380,18323.75,2.50,103,11.21
5385,17626.25,2.50,101,11.56
5391,17083.75,1.25,117,12.28
5396,18130.00,2.50,104,12.10
5401,17767.50,2.50,119,11.03
5407,17435.00,2.50,77,11.21
5412,17196.25,2.50,87,11.38
5418,17357.50,1.25,77,11.21
5423,17015.00,2.50,95,11.21
5428,17898.75,2.50,65,11.21
5434,19691.25,2.50,739,10.35
5439,20982.50,3.75,321,10.01
5444,17416.25,2.50,78,9.51
5450,17191.25,1.25,72,9.84
5455,17301.25,1.25,75,9.35
5460,17421.25,1.25,82,9.51
5466,17122.50,1.25,75,10.01
5471,17570.00,1.25,74,9.68
5477,18032.50,1.25,56,8.86
5482,16457.50,1.25,276,8.86
5487,16396.25,2.50,69,9.35
5493,13193.75,1.25,55,9.35
5498,16207.50,1.25,45,9.51
5503,9736.25,0.00,17,9.84
5509,7270.00,-2.50,6,10.52
5514,7080.00,1.25,8,10.86
5519,8257.50,0.00,7,11.21
5525,7910.00,0.00,9,11.38
5530,8065.00,-1.25,9,11.56
5535,8100.00,0.00,9,11.56
5541,8107.50,0.00,9,11.56
5546,8163.75,0.00,9,11.56
5552,8246.25,0.00,9,11.56
5557,8251.25,0.00,9,11.56
5562,8240.00,1.25,9,11.56
5568,8246.25,1.25,9,11.56
5573,8255.00,0.00,9,11.74
5578,8245.00,0.00,9,11.92
5584,8237.50,0.00,9,11.92
5589,7883.75,1.25,8,11.92
5594,7608.75,0.00,9,11.92
5600,7486.25,0.00,8,12.10
5605,7555.00,0.00,8,12.10
5611,7515.00,0.00,8,12.10
5616,7538.75,0.00,8,12.28
5621,7572.50,-1.25,8,12.46
5627,7647.50,0.00,8,12.64
5632,7622.50,0.00,8,12.64
5637,7693.75,1.25,8,12.83
5643,6522.50,0.00,8,12.83
5648,6693.75,0.00,4,12.83
5653,7548.75,1.25,7,13.01
5659,6132.50,1.25,7,13.20
5664,7292.50,0.00,3,13.20
5670,7160.00,0.00,3,13.39
5675,6803.75,0.00,2,13.20
5680,7115.00,-1.25,3,13.39
5686,5751.25,-1.25,3,13.39
5691,5597.50,0.00,2,13.39
5696,5998.75,0.00,2,13.58
5702,11607.50,0.00,2,13.58
5707,8521.25,0.00,5,13.96
5712,12053.75,2.50,3,14.16
5718,11597.50,1.25,4,14.16
5723,8635.00,0.00,4,14.16
5729,10908.75,0.00,9,14.75
5734,16148.75,1.25,7,14.94
5739,8566.25,0.00,6,14.75
5745,9486.25,0.00,12,15.15
,15.97
5755,6173.75,1.25,5,16.17
5761,5933.75,-1.25,2,16.17
5766,6378.75,0.00,3,16.17
5771,6663.75,-1.25,3,15.97
5777,14646.25,1.25,13,15.97
5782,9452.50,1.25,218,15.97
5788,17116.25,2.50,4,15.97
5793,10382.50,0.00,4,15.76
5798,7240.00,0.00,5,15.76
5804,8370.00,-1.25,7,15.15
5809,19115.00,3.75,9,14.35
5814,15256.25,1.25,324,13.01
5820,15507.50,0.00,45,11.21
5825,16741.25,1.25,44,9.84
5831,19258.75,1.25,81,10.86
5836,16618.75,2.50,139,11.74
5841,16626.25,2.50,55,11.56
5847,16511.25,2.50,311,10.18
5852,16522.50,1.25,57,9.19
5857,16731.25,1.25,59,8.38
5863,17078.75,1.25,63,7.76
5868,16975.00,0.00,75,7.30
5874,14325.00,1.25,71,7.45
5879,13785.00,1.25,23,7.60
5884,14092.50,0.00,20,7.45
5890,13718.75,0.00,22,7.30
5895,13906.25,1.25,29,7.30
5900,13968.75,0.00,29,7.15
5906,14032.50,1.25,29,7.30
5911,14083.75,0.00,23,7.30
5917,14436.25,1.25,25,7.30
5922,15543.75,2.50,30,7.45
5927,15382.50,2.50,38,7.45
5933,15401.25,2.50,41,7.45
5938,15282.50,2.50,36,7.45
5943,20612.50,2.50,46,7.45
5949,21787.50,2.50,626,8.38
5954,21922.50,2.50,927,9.35
5960,21741.25,3.75,820,10.01
5965,21532.50,2.50,765,10.18
5970,21673.75,2.50,938,10.69
5976,21876.25,3.75,890,10.52

5986,21823.75,3.75,1006,11.03
5992,21787.50,3.75,977,11.92
5997,21743.75,2.50,575,12.64
6003,20991.25,2.50,475,13.20
6008,20831.25,3.75,931,13.77
6013,21517.50,2.50,723,12.83
6019,21432.50,2.50,574,13.20
6024,21422.50,2.50,645,13.39
6029,21601.25,3.75,610,14.55
6035,21595.00,2.50,880,15.15
6040,21568.75,3.75,935,15.35
6046,18095.00,1.25,554,15.97
6051,21191.25,3.75,133,15.97
6056,18247.50,3.75,120,15.35
6062,18608.75,2.50,191,12.64
6067,18732.50,2.50,261,11.92
6072,18661.25,3.75,259,11.56
6078,18612.50,2.50,238,10.69
6083,18763.75,2.50,220,10.69
6089,18227.50,1.25,128,10.35
6094,18233.75,1.25,128,9.84
6099,18227.50,2.50,127,9.35
6105,18148.75,2.50,122,8.70
6110,18625.00,2.50,169,8.54
6116,18386.25,1.25,247,8.86
6121,19036.25,1.25,196,8.70
6126,18443.75,1.25,530,9.35
6132,17868.75,1.25,176,9.19
6137,18423.75,2.50,272,9.35
6142,19015.00,2.50,130,9.51
6148,18503.75,2.50,111,9.51
6153,18186.25,2.50,115,9.68
6159,18181.25,2.50,116,9.68
6164,19892.50,2.50,117,9.35
6169,18493.75,2.50,125,9.51
6175,18413.75,1.25,135,9.19
6180,18446.25,1.25,128,9.02
6186,19291.25,2.50,368,8.70
6191,19000.00,2.50,135,8.86
6196,19378.75,3.75,214,8.70
6202,18540.00,1.25,484,8.54
6207,18256.25,2.50,120,8.54
6212,18366.25,1.25,125,8.54
6218,21792.50,3.75,120,9.19
6223,21715.00,2.50,1027,10.52
6229,21493.75,3.75,990,11.38
6234,21153.75,2.50,1020,12.28
6239,21018.75,2.50,673,13.39
6245,20778.75,3.75,613,13.96
6250,18051.25,2.50,486,14.35
6256,19841.25,2.50,316,12.83
6261,19201.25,2.50,284,12.83
6266,21493.75,5.00,839,11.92
6272,21578.75,3.75,886,12.83
6277,21513.75,2.50,948,13.77
6282,21435.00,2.50,928,14.55
6288,20925.00,0.00,891,14.16
6293,20902.50,2.50,708,13.77
6299,20832.50,3.75,430,13.96
6304,20822.50,0.00,606,14.16
6309,21040.00,3.75,602,13.96
6315,20960.00,2.50,772,13.58
6320,20977.50,1.25,625,14.55
6326,20875.00,3.75,657,15.35
6331,21055.00,2.50,659,15.15
6336,20881.25,3.75,678,15.15
6342,20418.75,2.50,533,14.55
6347,20118.75,3.75,489,13.58
6353,20111.25,2.50,492,12.28
6358,21062.50,2.50,468,12.28
6363,21148.75,3.75,728,13.39
6369,20656.25,3.75,787,13.39
6374,20300.00,3.75,505,11.92
6380,20022.50,2.50,483,11.21
6385,19918.75,2.50,480,9.84
6390,20342.50,2.50,504,9.19
6396,20468.75,3.75,541,9.19
6401,20142.50,0.00,490,9.19
6407,20523.75,2.50,536,9.35
6412,20518.75,2.50,521,9.19
6417,20766.25,3.75,575,9.19
6423,21028.75,1.25,553,9.84
6428,20667.50,1.25,628,10.86
6434,20612.50,2.50,595,11.38
6439,20752.50,2.50,618,11.56
6444,20725.00,1.25,604,11.56
6450,20661.25,3.75,617,12.28
6455,20867.50,2.50,558,12.10
6461,20585.00,3.75,636,12.83
6466,20566.25,1.25,593,12.46
6471,20293.75,3.75,535,12.28
6477,17875.00,0.00,228,12.64
6482,17501.25,2.50,222,12.64
6488,17540.00,2.50,194,11.74
6493,17792.50,3.75,234,11.03
6498,18430.00,0.00,188,11.03
6504,18503.75,3.75,305,10.52
6509,18446.25,2.50,273,10.86
6515,18820.00,1.25,287,11.21
6520,18297.50,2.50,221,11.21
6525,17980.00,2.50,235,11.21
6531,18355.00,1.25,237,11.38
6536,18575.00,2.50,266,11.21
6542,20342.50,2.50,487,11.92
6547,20157.50,0.00,424,12.46
6552,19253.75,3.75,430,13.20
6558,19683.75,2.50,433,13.39
6563,19946.25,2.50,438,13.77
6569,19636.25,2.50,406,13.77
6574,19802.50,5.00,379,13.20
6579,19840.00,2.50,424,13.01
6585,18681.25,2.50,306,11.92
6590,18110.00,2.50,190,11.38
6596,17348.75,1.25,228,11.38
6601,18675.00,1.25,351,10.69
6606,17415.00,1.25,187,10.35
6612,17931.25,0.00,178,10.01
6617,17743.75,2.50,209,10.01
6623,17995.00,1.25,212,9.84
6628,18811.25,1.25,212,10.18
6633,19103.75,1.25,299,10.35
6639,19848.75,1.25,315,10.52
6644,21238.75,3.75,572,11.03
6650,21085.00,2.50,684,11.92
6655,21222.50,3.75,685,12.28
6660,21365.00,3.75,684,12.83
6666,21108.75,2.50,734,13.39
6671,20945.00,2.50,740,13.39
6677,21352.50,2.50,751,13.77
6682,21111.25,2.50,766,14.16
6687,20655.00,2.50,646,13.58
6693,21406.25,5.00,510,11.74
6698,20977.50,2.50,658,12.28
6704,21448.75,2.50,724,13.20
6709,21380.00,5.00,682,13.96
6714,21362.50,2.50,743,14.75
6720,21038.75,5.00,705,14.75
6725,20965.00,1.25,668,14.35
6731,21248.75,2.50,638,14.16
6736,20183.75,3.75,526,14.16
6741,20937.50,3.75,504,13.77
6747,21120.00,2.50,533,14.16
6752,21103.75,1.25,460,12.46
6758,18867.50,5.00,527,12.46
6763,20966.25,5.00,71,11.56
6768,20770.00,2.50,381,12.28
6774,21056.25,3.75,388,12.28
6779,21125.00,2.50,578,12.28
6785,20983.75,2.50,802,12.64
6790,21161.25,3.75,57,12.10
6796,21148.75,3.75,750,12.28
6801,21386.25,2.50,70,12.28
6806,21247.50,2.50,663,13.01
6812,21022.50,2.50,67,13.39
6817,20873.75,2.50,82,13.20
6823,20936.25,3.75,376,12.64
6828,20826.25,3.75,73,12.64
6833,16593.75,1.25,67,12.10
6839,20441.25,3.75,49,11.92
6844,20381.25,2.50,733,12.64
6850,19950.00,2.50,41,12.64
6855,20527.50,2.50,668,13.39
6860,21000.00,2.50,627,13.58
6866,21027.50,2.50,622,12.64
6871,20286.25,2.50,701,12.83
6877,20597.50,1.25,722,13.58
6882,18860.00,2.50,634,13.01
6888,20102.50,3.75,616,13.20
6893,20146.25,2.50,602,13.96
6898,18611.25,1.25,603,14.55
6904,19856.25,3.75,601,14.75
6909,17881.25,1.25,640,15.15
6915,17718.75,2.50,580,15.35
6920,18426.25,1.25,573,15.35
6925,19411.25,2.50,591,15.15
6931,20521.25,2.50,660,14.55
6936,20435.00,2.50,676,12.64
6942,18095.00,2.50,684,13.01
6947,20081.25,2.50,656,14.16
6952,18738.75,3.75,618,14.75
6958,16698.75,3.75,585,15.55
6963,16848.75,2.50,635,16.38
6969,17026.25,1.25,72,15.15
6974,17578.75,2.50,622,15.76
6980,16766.25,1.25,582,16.38
6985,17596.25,1.25,547,17.24
6990,17030.00,1.25,80,16.60

7001,15315.00,2.50,613,16.60
7007,17295.00,1.25,606,16.81
7012,20731.25,3.75,68,13.20
7017,21017.50,2.50,651,13.20
7023,17670.00,3.75,62,12.64
7028,19150.00,1.25,675,12.64
7034,17516.25,1.25,57,12.46
7039,17450.00,1.25,74,11.92
7044,16603.75,3.75,87,12.10
7050,17951.25,2.50,68,12.28
7055,20065.00,3.75,77,12.10
7061,20553.75,3.75,68,11.92
7066,17111.25,2.50,673,12.83
7072,19265.00,3.75,673,12.28
7077,17940.00,3.75,53,12.28
7082,18100.00,2.50,37,12.10
7088,21003.75,2.50,34,11.92
7093,20698.75,2.50,738,12.46
7099,21110.00,3.75,689,12.64
7104,20736.25,2.50,713,12.64
7109,21257.50,3.75,678,13.20
7115,20972.50,1.25,638,13.20
7120,18842.50,1.25,664,13.39
7126,20250.00,2.50,736,13.20
7131,18585.00,2.50,720,13.20
7137,17760.00,2.50,65,13.20
7142,18498.75,2.50,70,12.83
7147,20481.25,3.75,64,12.83
7153,20618.75,1.25,64,12.83
7158,20356.25,2.50,65,12.83
7164,19187.50,2.50,60,12.46
7169,20467.50,3.75,59,12.28
7175,17725.00,2.50,63,12.10
7180,19738.75,2.50,70,12.10
7185,20451.25,2.50,56,11.92
7191,20286.25,2.50,59,11.92
7196,20557.50,2.50,61,12.10
7202,18368.75,2.50,63,12.28
7207,20322.50,2.50,584,13.39
7212,18708.75,2.50,658,13.58
7218,18240.00,2.50,71,13.77
7223,20572.50,2.50,66,13.39
7229,19118.75,2.50,24,13.39
7234,18408.75,3.75,70,13.20
7240,19718.75,0.00,65,13.01
7245,20753.75,1.25,69,12.28
7250,21106.25,5.00,740,12.83
7256,21122.50,2.50,690,13.39
7261,20648.75,1.25,664,13.39
7267,20848.75,5.00,81,13.20
7272,21402.50,3.75,481,11.03
7278,20822.50,3.75,719,9.35
7283,21112.50,2.50,550,8.07
7288,20938.75,2.50,387,7.30
7294,20875.00,2.50,553,6.70
7299,19672.50,2.50,752,6.40
7305,21095.00,2.50,702,5.96
7310,21617.50,3.75,631,5.67
7316,21437.50,2.50,407,5.38
7321,20738.75,3.75,493,5.10
7326,20641.25,1.25,577,4.82
7332,20493.75,2.50,737,4.40
7337,21467.50,2.50,398,4.27
7343,21151.25,3.75,388,4.13
7348,20417.50,2.50,667,3.72
7353,20950.00,2.50,343,3.19
7359,21436.25,0.00,714,2.79
7364,21043.75,3.75,345,2.92
7370,20535.00,3.75,641,2.66
7375,21370.00,3.75,301,2.79
7381,21090.00,3.75,444,2.14
7386,21620.00,2.50,651,1.64
7391,21118.75,1.25,277,1.39
7397,21403.75,3.75,537,1.26
7402,21425.00,2.50,201,0.89
7408,21781.25,3.75,614,1.26
7413,21647.50,3.75,511,0.04
7419,21357.50,3.75,510,-0.08
7424,20917.50,3.75,635,0.16
7429,17656.25,2.50,771,-0.08
7435,21650.00,5.00,840,-0.55
7440,21387.50,3.75,654,-1.02
7446,20368.75,2.50,639,-1.37
7451,20601.25,2.50,848,-1.48
7457,21183.75,3.75,438,-1.37
7462,21660.00,2.50,588,-2.05
7467,21306.25,5.00,648,-2.61
7473,21172.50,3.75,407,-2.83
7478,20518.75,2.50,742,-3.05
7484,19940.00,5.00,584,-3.37
7489,21885.00,3.75,767,-3.70
7495,21927.50,5.00,491,-3.91
7500,21297.50,3.75,882,-4.33
7506,22195.00,2.50,255,-4.54
7511,21958.75,2.50,241,-4.75
7516,21287.50,1.25,660,-4.86
7522,21487.50,3.75,655,-5.17
7527,21758.75,3.75,767,-5.27
7533,21763.75,3.75,676,-5.58
7538,22017.50,2.50,762,-6.08
7544,21985.00,3.75,251,-5.98
7549,21107.50,2.50,618,-6.08
7554,21690.00,3.75,408,-5.98
7560,20195.00,2.50,502,-6.28
7565,20908.75,3.75,704,-6.38
7571,21768.75,3.75,390,-6.48
7576,21263.75,3.75,635,-6.38
7582,21938.75,3.75,371,-5.98
7587,21833.75,3.75,644,-6.78
7592,22161.25,2.50,626,-7.36
7598,21687.50,3.75,406,-7.75
7603,21368.75,3.75,993,-7.94
7609,22042.50,3.75,282,-8.51
7614,22142.50,3.75,828,-8.70
7620,21592.50,3.75,273,-9.07
7625,21795.00,3.75,402,-9.07
7630,21780.00,3.75,551,-9.63
7636,21895.00,2.50,780,-9.99
7641,22018.75,3.75,421,-9.72

7652,21848.75,5.00,813,-10.62
7658,22078.75,5.00,292,-11.16
7663,20200.00,2.50,932,-11.69
7669,21621.25,3.75,520,-11.69
7674,21690.00,2.50,648,-12.12
7679,21767.50,3.75,418,-11.78
7685,22461.25,2.50,513,-12.56
7690,21787.50,3.75,382,-13.32
7696,21580.00,2.50,687,-12.81
7701,21808.75,3.75,881,-13.49
7707,22423.75,2.50,572,-13.91
7712,22116.25,3.75,781,-14.74
7718,22512.50,3.75,459,-14.66
7723,22055.00,2.50,171,-14.82
7728,22626.25,3.75,485,-14.41
7734,22022.50,3.75,416,-15.64
7739,22256.25,2.50,584,-14.99
7745,21980.00,3.75,565,-15.88
7750,21696.25,3.75,735,-16.36
7756,21225.00,2.50,814,-17.08
7761,22190.00,3.75,936,-17.24
7767,22065.00,2.50,764,-17.32
7772,22377.50,3.75,552,-17.95
7777,22838.75,3.75,578,-18.33
7783,22752.50,3.75,492,-18.33
7788,22037.50,1.25,471,-19.03
7794,22758.75,3.75,670,-19.03
7799,22437.50,3.75,486,-19.03
7805,22348.75,3.75,712,-19.64
7810,22382.50,3.75,537,-19.72
7816,22831.25,2.50,506,-19.79
7821,21987.50,3.75,665,-20.78
7826,22395.00,3.75,801,-20.63
7832,22322.50,2.50,303,-20.85
7837,20150.00,1.25,873,-21.23
7843,22005.00,1.25,562,-21.08
7848,22068.75,3.75,848,-21.60
7854,22761.25,3.75,374,-21.90
7859,20518.75,2.50,169,-22.64
7865,22985.00,3.75,604,-22.42
7870,22225.00,2.50,665,-22.42
7876,22560.00,2.50,402,-23.38
7881,21892.50,2.50,517,-23.30
7886,22998.75,3.75,494,-23.82
7892,21766.25,3.75,802,-24.33
7897,22505.00,3.75,766,-23.45
7903,22475.00,3.75,781,-24.40
7908,22895.00,3.75,809,-25.28
7914,22752.50,5.00,825,-25.49
7919,23077.50,2.50,637,-25.57
7925,22683.75,2.50,517,-25.78
7930,22841.25,3.75,735,-26.22
7936,22837.50,2.50,728,-26.36
7941,23080.00,5.00,711,-26.00
7946,22666.25,3.75,284,-26.00
7952,23080.00,3.75,58,-25.78
7957,22876.25,2.50,87,-25.86
7963,22700.00,1.25,511,-25.93
7968,22656.25,3.75,63,-26.29
7974,23027.50,3.75,268,-26.43
7979,22480.00,2.50,237,-26.79
7985,22701.25,3.75,742,-27.44
7990,23118.75,3.75,73,-28.16
7995,23255.00,3.75,448,-27.01
8001,22590.00,3.75,414,-27.66
8006,23156.25,3.75,569,-26.65
8012,21431.25,2.50,862,-27.88
8017,22792.50,3.75,717,-27.95
8023,21681.25,3.75,949,-28.60
8028,21175.00,3.75,753,-28.96
8034,22881.25,3.75,67,-29.53
8039,23187.50,3.75,707,-29.68
8045,22941.25,3.75,665,-29.60
8050,22790.00,2.50,255,-29.82
8055,23193.75,5.00,687,-29.75
8061,22711.25,3.75,968,-30.68
8066,22733.75,2.50,457,-31.19
8072,22875.00,3.75,680,-31.92
8077,23062.50,7.50,506,-31.77
8083,23320.00,5.00,701,-31.92
8088,23178.75,3.75,816,-32.64
8094,23476.25,3.75,506,-32.86
8099,22520.00,3.75,599,-33.08
8105,23091.25,2.50,728,-33.23
8110,22515.00,2.50,623,-33.23
8116,23312.50,3.75,313,-33.67
8121,22888.75,5.00,807,-34.63

8132,23353.75,3.75,711,-34.63
8137,23472.50,3.75,759,-34.26
8143,23641.25,3.75,454,-34.48
8148,23021.25,2.50,272,-34.77
8154,22956.25,3.75,769,-34.85
8159,23138.75,2.50,524,-35.29
8165,22955.00,1.25,617,-35.82
8170,23493.75,2.50,789,-35.74
8176,23293.75,3.75,501,-35.97
8181,23303.75,3.75,752,-35.59
8186,22953.75,3.75,649,-36.87
8192,23197.50,3.75,628,-36.65
8197,22768.75,2.50,560,-36.57
8203,23158.75,3.75,487,-36.04
8208,22923.75,3.75,712,-36.80
8214,22955.00,2.50,436,-37.71
8219,22862.50,3.75,751,-38.02
8225,23232.50,2.50,807,-38.10
8230,22997.50,5.00,628,-38.17
8236,23448.75,2.50,588,-38.87
8241,23210.00,3.75,437,-38.95
8247,23258.75,3.75,152,-40.14
8252,23310.00,3.75,274,-40.62
8257,23826.25,2.50,702,-40.86
8263,23078.75,5.00,554,-40.46
8268,23526.25,3.75,349,-41.11
8274,23810.00,5.00,779,-40.62
8279,23293.75,3.75,498,-41.93
8285,23456.25,3.75,692,-42.26
8290,23035.00,3.75,584,-41.43
8296,23627.50,3.75,870,-41.93
8301,23567.50,3.75,798,-41.60
8307,24012.50,3.75,416,-42.93
8312,22898.75,3.75,661,-43.27
8318,23140.00,3.75,520,-43.18
8323,23800.00,2.50,582,-43.78
8328,23418.75,5.00,623,-44.04
8334,23283.75,3.75,560,-44.04
8339,23575.00,3.75,959,-44.13
8345,23558.75,5.00,614,-43.96
8350,23596.25,3.75,645,-45.01
8356,22462.50,2.50,657,-45.82
8361,23716.25,3.75,801,-45.55
8367,23726.25,2.50,617,-44.92
8372,23490.00,2.50,540,-45.91
8378,23648.75,3.75,750,-46.55
8383,22257.50,3.75,512,-47.21
8389,23597.50,3.75,742,-46.65
8394,23347.50,5.00,781,-46.74
8400,23242.50,2.50,437,-47.02
8405,23898.75,5.00,754,-47.68
8410,23717.50,3.75,698,-47.40
8416,23292.50,3.75,520,-45.37
8421,23693.75,5.00,642,-46.28
8427,22720.00,5.00,796,-46.55
8432,22755.00,3.75,797,-46.55
8438,23818.75,2.50,772,-46.83
8443,23845.00,3.75,349,-47.11
8449,23792.50,2.50,684,-47.68
8454,23592.50,5.00,89,-47.21
8460,24103.75,3.75,190,-47.11
8465,23878.75,3.75,453,-46.46
8471,23056.25,3.75,922,-46.65
8476,22497.50,3.75,688,-46.09
8482,23736.25,2.50,639,-46.65
8487,24233.75,3.75,850,-46.46
8493,23753.75,3.75,662,-46.09
8498,24025.00,2.50,686,-45.10
8503,23572.50,2.50,252,-46.28
8509,23675.00,3.75,502,-46.83
8514,23481.25,3.75,61,-47.30
